url,name,sales_last_72,ticker,image_path,release_date,retail_price,style_code,colorway,number_of_sales,price_premium,average_sale_price
https://stockx.com/air-jordan-1-high-og-seafoam-w,Jordan 1 High OG Seafoam (W),1700,JB-JO1HOSSH,/images/sneakers/retro-jordans/air-jordan-1/JB-JO1HOSSH.jpg,08/12/2021,$170,CD0461-002,SEAFOAM/HEALING ORANGE-WHITE,2011,57.6%,$249
https://stockx.com/air-jordan-1-low-fragment-design-x-travis-scott,Jordan 1 Low fragment design x Travis Scott,1128,JB-JO1LFDXWB,/images/sneakers/retro-jordans/air-jordan-1/JB-JO1LFDXWB.jpg,08/13/2021,$150,DM7866-140,WHITE/BLACK-ROYAL- SAIL,2467,700.7%,"$1,451"
https://stockx.com/air-jordan-1-mid-grey-blue-w,Jordan 1 Mid Wolf Grey Aluminum (W),795,JB-JO1MGBWG,/images/sneakers/retro-jordans/air-jordan-1/JB-JO1MGBWG.jpg,07/15/2021,$115,BQ6472-105,WHITE/ALUMINUM-WOLF GREY,8024,42.6%,$168
https://stockx.com/air-jordan-1-mid-white-black-royal,Jordan 1 Mid White Black Royal,735,JB-JO1MWBR,/images/sneakers/retro-jordans/air-jordan-1/JB-JO1MWBR.jpg,N/A,$115,554724-140,BLACK/WHITE-VARSITY ROYAL,4757,24.3%,$136
https://stockx.com/air-jordan-1-low-unc-2021,Jordan 1 Low UNC (2021),550,JB-JO1LUWU,/images/sneakers/retro-jordans/air-jordan-1/JB-JO1LUWU.jpg,07/27/2021,$90,553558-144,WHITE/UNIVERSITY BLUE-BLACK,6777,87.8%,$144
https://stockx.com/air-jordan-1-low-wolf-grey-w,Jordan 1 Low Wolf Grey (W),525,JB-JO1LWGWW,/images/sneakers/retro-jordans/air-jordan-1/JB-JO1LWGWW.jpg,N/A,$100,DC0774-105,WHITE/WOLF GREY-ALUMINIUM,6824,92.0%,$166
https://stockx.com/air-jordan-1-retro-high-black-white-light-smoke-grey,Jordan 1 Retro High Shadow 2.0,505,AJ1H-BWLSG,/images/sneakers/retro-jordans/air-jordan-1/AJ1H-BWLSG.jpg,05/15/2021,$170,555088-035,BLACK/WHITE-LIGHT SMOKE GREY,28551,44.1%,$247
https://stockx.com/air-jordan-1-retro-high-electro-orange,Jordan 1 Retro High Electro Orange,487,JB-JO1RHEOWE,/images/sneakers/retro-jordans/air-jordan-1/JB-JO1RHEOWE.jpg,07/17/2021,$170,555088-180,WHITE/ELECTRO ORANGE-BLACK,10782,17.6%,$220
https://stockx.com/air-jordan-1-retro-high-pollen,Jordan 1 Retro High Pollen,473,JB-JO1RHPBKGD,/images/sneakers/retro-jordans/air-jordan-1/JB-JO1RHPBKGD.jpg,08/14/2021,$170,555088-701,POLLEN/BLACK-WHITE,1286,47.1%,$293
https://stockx.com/air-jordan-1-low-black-white-grey,Jordan 1 Low Black White Grey,410,JB-JO1LBWGBM,/images/sneakers/retro-jordans/air-jordan-1/JB-JO1LBWGBM.jpg,N/A,$90,553558-040,BLACK/PARTICLE GREY-WHITE,5389,44.4%,$126
