name,ticker,date,time,size,price
adidas Yeezy Boost 350 V2 Flax,YB350V2-FLX,"Tuesday, July 6, 2021",2:27 PM EST,9,$327
adidas Yeezy Boost 350 V2 Flax,YB350V2-FLX,"Saturday, July 3, 2021",9:04 AM EST,7.5,$363
adidas Yeezy Boost 350 V2 Flax,YB350V2-FLX,"Wednesday, June 30, 2021",8:27 PM EST,7,$486
adidas Yeezy Boost 350 V2 Flax,YB350V2-FLX,"Wednesday, June 30, 2021",2:38 AM EST,9.5,$413
adidas Yeezy Boost 350 V2 Flax,YB350V2-FLX,"Sunday, June 27, 2021",6:47 AM EST,7.5,$336
adidas Yeezy Boost 350 V2 Flax,YB350V2-FLX,"Saturday, June 26, 2021",1:25 AM EST,10.5,$366
adidas Yeezy Boost 350 V2 Flax,YB350V2-FLX,"Thursday, June 24, 2021",10:57 AM EST,8.5,$337
adidas Yeezy Boost 350 V2 Flax,YB350V2-FLX,"Tuesday, June 22, 2021",10:41 PM EST,9.5,$411
adidas Yeezy Boost 350 V2 Flax,YB350V2-FLX,"Thursday, June 17, 2021",11:28 AM EST,7,$464
adidas Yeezy Boost 350 V2 Flax,YB350V2-FLX,"Sunday, June 6, 2021",9:48 PM EST,12,$458
adidas Yeezy Boost 350 V2 Flax,YB350V2-FLX,"Thursday, June 3, 2021",10:28 AM EST,9,$404
adidas Yeezy Boost 350 V2 Flax,YB350V2-FLX,"Thursday, June 3, 2021",10:27 AM EST,9,$397
adidas Yeezy Boost 350 V2 Flax,YB350V2-FLX,"Tuesday, June 1, 2021",11:03 AM EST,11,$389
adidas Yeezy Boost 350 V2 Flax,YB350V2-FLX,"Monday, May 31, 2021",6:17 PM EST,11.5,$380
adidas Yeezy Boost 350 V2 Flax,YB350V2-FLX,"Tuesday, May 25, 2021",11:32 PM EST,9,$350
adidas Yeezy Boost 350 V2 Flax,YB350V2-FLX,"Sunday, May 23, 2021",1:20 PM EST,4,$468
adidas Yeezy Boost 350 V2 Flax,YB350V2-FLX,"Saturday, May 22, 2021",2:59 PM EST,10.5,$380
adidas Yeezy Boost 350 V2 Flax,YB350V2-FLX,"Saturday, May 22, 2021",7:28 AM EST,10.5,$525
adidas Yeezy Boost 350 V2 Flax,YB350V2-FLX,"Thursday, May 20, 2021",10:28 AM EST,9.5,$512
adidas Yeezy Boost 350 V2 Flax,YB350V2-FLX,"Tuesday, May 18, 2021",6:26 PM EST,8.5,$410
adidas Yeezy Boost 350 V2 Flax,YB350V2-FLX,"Monday, May 17, 2021",11:17 AM EST,8,$434
adidas Yeezy Boost 350 V2 Flax,YB350V2-FLX,"Saturday, May 15, 2021",10:56 AM EST,8.5,$322
