url,name,ticker,image_path,release_date,retail_price,style_code,colorway
https://stockx.com/adidas-yzy-qntm-ophani,adidas Yeezy QNTM Teal Blue,ADI-ADYQOOP,a/images/sneakers/adidas/yeezy/ADI-ADYQOOP.jpg,10/10/2020,$250,G58864,OPHANI/OPHANI/OPHANI
https://stockx.com/adidas-yeezy-boost-350-v2-carbon,adidas Yeezy Boost 350 V2 Carbon,YZB350V2-CBN,a/images/sneakers/adidas/yeezy/YZB350V2-CBN.jpg,10/02/2020,$220,FZ5000,CARBON/CARBON/CARBON
https://stockx.com/adidas-yeezy-boost-380-pepper,adidas Yeezy Boost 380 Pepper,YB380-PPR,a/images/sneakers/adidas/yeezy/YB380-PPR.jpg,09/19/2020,$230,FZ1269,PEPPER/PEPPER/PEPPER
https://stockx.com/adidas-yeezy-boost-380-pepper-reflective,adidas Yeezy Boost 380 Pepper Reflective,YB380-PPRRF,a/images/sneakers/adidas/yeezy/YB380-PPRRF.jpg,09/11/2020,$250,FZ4977,PEPPER/PEPPER/PEPPER
https://stockx.com/yeezy-slide-soot,adidas Yeezy Slide Soot,YZYSLD-SOT,a/images/sneakers/adidas/yeezy/YZYSLD-SOT.jpg,09/04/2020,$55,G55495,SOOT/SOOT/SOOT
https://stockx.com/adidas-yeezy-700-v3-arzareth,adidas Yeezy 700 V3 Arzareth,YZB700V3-AZRT,a/images/sneakers/adidas/yeezy/YZB700V3-AZRT.jpg,08/29/2020,$200,G54850,AZARETH/AZARETH/AZARETH
https://stockx.com/adidas-yeezy-boost-350-v2-israfil,adidas Yeezy Boost 350 V2 Israfil,YZB350V2-ISRF,a/images/sneakers/adidas/yeezy/YZB350V2-ISRF.jpg,08/22/2020,$220,FZ5421,ISRAFIL/ISRAFIL/ISRAFIL
https://stockx.com/adidas-yeezy-boost-380-blue-oat,adidas Yeezy Boost 380 Blue Oat,YB380-BLF,a/images/sneakers/adidas/yeezy/YB380-BLF.jpg,07/25/2020,$230,Q47306,BLUE OAT/BLUE OAT/BLUE OAT
https://stockx.com/adidas-yeezy-boost-380-blue-oat-reflective,adidas Yeezy Boost 380 Blue Oat Reflective,YB380-BLOR,a/images/sneakers/adidas/yeezy/YB380-BLOR.jpg,07/24/2020,$250,FX9847,BLUE OAT/BLUE OAT/BLUE OAT
https://stockx.com/adidas-yeezy-boost-350-v2-zyon,adidas Yeezy Boost 350 V2 Zyon,ADI-ADYB3VZZZ,a/images/sneakers/adidas/yeezy/ADI-ADYB3VZZZ.jpg,07/18/2020,$220,FZ1267,ZYON/ZYON/ZYON
https://stockx.com/adidas-yeezy-boost-700-mnvn-bone,adidas Yeezy Boost 700 MNVN Bone,YZY700M-BNE,a/images/sneakers/adidas/yeezy/YZY700M-BNE.jpg,07/11/2020,$220,FY3729,BONE/SILVER/BLACK
https://stockx.com/adidas-yeezy-foam-rnnr-ararat,adidas Yeezy Foam RNNR Ararat,YZY-ADYFRAWW,a/images/sneakers/adidas/yeezy/YZY-ADYFRAWW.jpg,06/26/2020,$75,G55486,WHITE/WHITE-WHITE
https://stockx.com/adidas-yzy-qntm-barium,adidas Yeezy QNTM Barium,ADI-ADYQBBB,a/images/sneakers/adidas/yeezy/ADI-ADYQBBB.jpg,06/25/2020,$250,H68771,BARIUM/BARIUM/BARIUM
https://stockx.com/adidas-yeezy-500-high-tyrian,adidas Yeezy 500 High Tyrian,ADI-ADYB3VOBKWG,a/images/sneakers/adidas/yeezy/ADI-ADYB3VOBKWG.jpg,05/16/2020,$220,FY4269,TYRIAN/TYRIAN/TYRIAN
