name,ticker,date,time,size,price
adidas Yeezy 380 Covellite (Kids),ADI-ADY3CCCK,"Saturday, May 22, 2021",12:30 PM EST,3Y,$300
adidas Yeezy 380 Covellite (Kids),ADI-ADY3CCCK,"Tuesday, May 18, 2021",7:55 AM EST,13.5K,$210
adidas Yeezy 380 Covellite (Kids),ADI-ADY3CCCK,"Monday, April 26, 2021",11:08 PM EST,12K,$340
adidas Yeezy 380 Covellite (Kids),ADI-ADY3CCCK,"Sunday, April 25, 2021",10:31 AM EST,10.5K,$234
adidas Yeezy 380 Covellite (Kids),ADI-ADY3CCCK,"Saturday, April 3, 2021",12:06 PM EST,12K,$284
adidas Yeezy 380 Covellite (Kids),ADI-ADY3CCCK,"Thursday, April 1, 2021",11:24 PM EST,1Y,$198
