url,name,ticker,image_path,release_date,retail_price,style_code,colorway
https://stockx.com/adidas-yeezy-380-yecoraite-reflective-infants,adidas Yeezy 380 Yecoraite Reflective (Infants),ADI-ADY3YRYYI,/images/sneakers/adidas/yeezy/ADI-ADY3YRYYI.jpg,N/A,N/A,GY2651,YECORAITE RF/YECORAITE RF/YECORAITE RF
https://stockx.com/adidas-yeezy-boost-950-moonrock-w,adidas Yeezy Boost 950 Moonrock (W),YZY950-MNRCKW,/images/sneakers/adidas/yeezy/YZY950-MNRCKW.jpg,10/29/2015,$625,AQ4836,MOONROCK/MOONROCK-MOONROCK
https://stockx.com/adidas-yeezy-desert-boot-taupe-w,adidas Yeezy Desert Boot Taupe (W),ADI-ADYDBTTT,/images/sneakers/adidas/yeezy/ADI-ADYDBTTT.jpg,N/A,$295,YZ7WF7003-214,TAUPE/TAUPE
https://stockx.com/yeezy-season-7-fleece-slide-aqua,Yeezy Season 7 Fleece Slide Aqua,YZYSVSLD-Q,/images/sneakers/adidas/yeezy/YZYSVSLD-Q.jpg,N/A,N/A,YZ7MF7005-125,AQUA
https://stockx.com/adidas-yeezy-boost-350-v2-oreo,adidas Yeezy Boost 350 V2 Oreo,ADI-ADYB3VOBKW,/images/sneakers/adidas/yeezy/ADI-ADYB3VOBKW.jpg,N/A,$220,N/A,BLACK/WHITE/GREY
https://stockx.com/adidas-yeezy-boost-380-stone-salt,adidas Yeezy Boost 380 Stone Salt,ADI-ADYB3SSSS,/images/sneakers/adidas/yeezy/ADI-ADYB3SSSS.jpg,N/A,$230,GZ0473,STONE SALT/STONE SALT/STONE SALT
https://stockx.com/adidas-yeezy-boost-700-mnvn-blue-tint,adidas Yeezy Boost 700 MNVN Blue Tint,ADI-ADYB7MBBT,/images/sneakers/adidas/yeezy/ADI-ADYB7MBBT.jpg,N/A,$220,N/A,BLUE TINT/BLACK
https://stockx.com/adidas-yeezy-boost-700-mnvn-honey-flux,adidas Yeezy Boost 700 MNVN Honey Flux,ADI-ADYB7MHHH,/images/sneakers/adidas/yeezy/ADI-ADYB7MHHH.jpg,N/A,$220,N/A,HONEY FLUX/HONEY FLUX/HONEY FLUX
https://stockx.com/adidas-yeezy-boost-350-v2-light,adidas Yeezy Boost 350 V2 Light,ADI-ADY3VLLL,/images/sneakers/adidas/yeezy/ADI-ADY3VLLL.jpg,N/A,$220,N/A,LIGHT/LIGHT/LIGHT
https://stockx.com/adidas-yeezy-boost-380-yecoraite-kids,adidas Yeezy Boost 380 Yecoraite (Kids),YB380-YCRTK,/images/sneakers/adidas/yeezy/YB380-YCRTK.jpg,N/A,$170,N/A,YECORAITE/YECORAITE/YECORAITE
https://stockx.com/adidas-yeezy-boost-350-v2-mx-oat,adidas Yeezy Boost 350 V2 MX Oat,ADI-ADYB3VMMM,/images/sneakers/adidas/yeezy/ADI-ADYB3VMMM.jpg,N/A,$220,N/A,MX OAT/MX OAT/MX OAT
https://stockx.com/adidas-yeezy-boost-350-v2-mx-rock,adidas Yeezy Boost 350 V2 MX Rock,ADI-ADYB3VMX,/images/sneakers/adidas/yeezy/ADI-ADYB3VMX.jpg,N/A,$220,N/A,MX ROCK/MX ROCK/MX ROCK
https://stockx.com/adidas-yeezy-700-v3-clay-brown-infants,adidas Yeezy 700 V3 Clay Brown (Infants),YZB700V3-CLBRNI,/images/sneakers/adidas/yeezy/YZB700V3-CLBRNI.jpg,N/A,$140,N/A,EREMIAL/EREMIAL/EREMIAL
https://stockx.com/adidas-yeezy-boost-380-yecoraite-infants,adidas Yeezy Boost 380 Yecoraite (Infants),YB380-YCRTI,/images/sneakers/adidas/yeezy/YB380-YCRTI.jpg,N/A,$150,N/A,YECORAITE/YECORAITE/YECORAITE
https://stockx.com/yeezy-slide-core-kids,adidas Yeezy Slide Core (Kids),YZYSLD-CREK,/images/sneakers/adidas/yeezy/YZYSLD-CREK.jpg,09/04/2020,N/A,N/A,CORE/CORE/CORE
https://stockx.com/adidas-yeezy-boost-350-v2-yecher-kids,adidas Yeezy Boost 350 V2 Fade (Kids),YZB350V2-YCHRK,/images/sneakers/adidas/yeezy/YZB350V2-YCHRK.jpg,11/11/2020,$160,N/A,YECHER/YECHER/YECHER
https://stockx.com/adidas-yeezy-boost-350-v2-yecher-infants,adidas Yeezy Boost 350 V2 Fade (Infants),YZB350V2-YCHRI,/images/sneakers/adidas/yeezy/YZB350V2-YCHRI.jpg,11/11/2020,$140,N/A,YECHER/YECHER/YECHER
https://stockx.com/adidas-yeezy-boost-380-yecoraite,adidas Yeezy Boost 380 Yecoraite,YB380-YCRT,/images/sneakers/adidas/yeezy/YB380-YCRT.jpg,N/A,$230,N/A,YECORAITE/YECORAITE/YECORAITE
https://stockx.com/adidas-yeezy-boost-350-v2-natural-kids,adidas Yeezy Boost 350 V2 Natural (Kids),YZB350V2-ABEZK,/images/sneakers/adidas/yeezy/YZB350V2-ABEZK.jpg,N/A,$160,N/A,NATURAL/NATURAL/NATURAL
https://stockx.com/adidas-yeezy-boost-350-v2-israfil-reflective,adidas Yeezy Boost 350 V2 Israfil Reflective,YZB350V2-ISRFRF,/images/sneakers/adidas/yeezy/YZB350V2-ISRFRF.jpg,N/A,$250,N/A,ISRAFIL/ISRAFIL/ISRAFIL
