url,name,ticker,image_path,release_date,retail_price,style_code,colorway
https://stockx.com/adidas-yeezy-500-high-slate,adidas Yeezy 500 High Slate,YZ500H-SLT,a/images/sneakers/adidas/yeezy/YZ500H-SLT.jpg,12/16/2019,$220,FW4968,SLATE/SLATE/SLATE
https://stockx.com/adidas-yeezy-boost-350-v2-yeezreel,adidas Yeezy Boost 350 V2 Yeezreel (Non-Reflective),YZB350V2-YZRL,a/images/sneakers/adidas/yeezy/YZB350V2-YZRL.jpg,12/14/2019,$220,FW5191,YEEZREEL/YEEZREEL/YEEZREEL
https://stockx.com/adidas-yeezy-boost-380-alien,adidas Yeezy Boost 380 Alien,YZB380-ALIEN,a/images/sneakers/adidas/yeezy/YZB380-ALIEN.jpg,12/12/2019,$230,FV3260/FB6878,ALIEN/ALIEN/ALIEN
https://stockx.com/yeezy-slide-bone,adidas Yeezy Slide Bone,YZSLD-BN,a/images/sneakers/adidas/yeezy/YZSLD-BN.jpg,12/06/2019,$55,FW6345,BONE/BONE/BONE
https://stockx.com/yeezy-slide-desert-sand,adidas Yeezy Slide Desert Sand,YZSLD-DS,a/images/sneakers/adidas/yeezy/YZSLD-DS.jpg,12/06/2019,$55,FW6344,DESERT SAND/DESERT SAND/DESERT SAND
https://stockx.com/adidas-yeezy-500-stone,adidas Yeezy 500 Stone,YZB500-STN,a/images/sneakers/adidas/yeezy/YZB500-STN.jpg,11/23/2019,$200,FW4839,STONE/STONE/STONE
https://stockx.com/adidas-yeezy-500-soft-vision,adidas Yeezy 500 Soft Vision,YZY500-SV,a/images/sneakers/adidas/yeezy/YZY500-SV.jpg,11/02/2019,$200,FW2656,SOFT VISION/SOFT VISION/SOFT VISION
https://stockx.com/adidas-yeezy-boost-700-teal-blue,adidas Yeezy Boost 700 Teal Blue,YZYB700-TLBLU,a/images/sneakers/adidas/yeezy/YZYB700-TLBLU.jpg,10/26/2019,$300,FW2499,TEAL BLUE/TEAL BLUE/TEAL BLUE
https://stockx.com/adidas-yeezy-boost-700-v2-hospital-blue,adidas Yeezy Boost 700 V2 Hospital Blue,YZB700V2-HB,a/images/sneakers/adidas/yeezy/YZB700V2-HB.jpg,09/28/2019,$300,FV8424,HOSPITAL BLUE/HOSPITAL BLUE/HOSPITAL BLUE
https://stockx.com/adidas-yeezy-boost-350-v2-citrin,adidas Yeezy Boost 350 V2 Citrin (Non-Reflective),YZB350V2-CTRN,a/images/sneakers/adidas/yeezy/YZB350V2-CTRN.jpg,09/23/2019,$220,FW3042,CITRIN/CITRIN/CITRIN
https://stockx.com/adidas-yeezy-boost-350-v2-citrin-reflective,adidas Yeezy Boost 350 V2 Citrin (Reflective),YZB350V2-CTRNRF,a/images/sneakers/adidas/yeezy/YZB350V2-CTRNRF.jpg,09/23/2019,$220,FW5318,CITRIN/CITRIN/CITRIN
https://stockx.com/adidas-yeezy-boost-350-v2-cloud-white,adidas Yeezy Boost 350 V2 Cloud White (Non-Reflective),AD-YB350V2CWH,a/images/sneakers/adidas/yeezy/AD-YB350V2CWH.jpg,09/21/2019,$220,FW3043,CLOUD WHITE/CLOUD WHITE/CLOUD WHITE
https://stockx.com/adidas-yeezy-boost-350-v2-cloud-white-reflective,adidas Yeezy Boost 350 V2 Cloud White (Reflective),AD-YB350V2WHR,a/images/sneakers/adidas/yeezy/AD-YB350V2WHR.jpg,09/19/2019,$220,FW5317,CLOUD WHITE/CLOUD WHITE/CLOUD WHITE
https://stockx.com/adidas-yeezy-powerphase-simple-brown,adidas Yeezy Powerphase Simple Brown,YZYPP-SB,a/images/sneakers/adidas/yeezy/YZYPP-SB.jpg,09/18/2019,$120,FV6129,SIMPLE BROWN/SIMPLE BROWN/SIMPLE BROWN
https://stockx.com/adidas-yeezy-powerphase-clear-brown,adidas Yeezy Powerphase Clear Brown,YZYPP-CB,a/images/sneakers/adidas/yeezy/YZYPP-CB.jpg,09/18/2019,$120,FV6126,CLEAR BROWN/CLEAR BROWN/CLEAR BROWN
https://stockx.com/adidas-yeezy-powerphase-quiet-grey,adidas Yeezy Powerphase Quiet Grey,YZYPP-QG,a/images/sneakers/adidas/yeezy/YZYPP-QG.jpg,09/18/2019,$120,FV6125,QUIET GREY/QUIET GREY/QUIET GREY
https://stockx.com/adidas-yeezy-desert-boot-salt,adidas Yeezy Desert Boot Salt,YZDSBT-SLT,a/images/sneakers/adidas/yeezy/YZDSBT-SLT.jpg,09/14/2019,$200,FV5677,SALT/SALT/SALT
https://stockx.com/adidas-yeezy-boost-700-magnet,adidas Yeezy Boost 700 Magnet,YZYB700-MGNT,a/images/sneakers/adidas/yeezy/YZYB700-MGNT.jpg,09/09/2019,$300,FV9922,MAGNET/MAGNET/MAGNET
https://stockx.com/adidas-yeezy-boost-700-v2-inertia,adidas Yeezy Boost 700 V2 Inertia,YZB700V2-INRTA,a/images/sneakers/adidas/yeezy/YZB700V2-INRTA.jpg,09/07/2019,$300,FW2549,INERTIA/INERTIA/INERTIA
https://stockx.com/adidas-yeezy-boost-500-bone-white,adidas Yeezy 500 Bone White,YZB500-BW,a/images/sneakers/adidas/yeezy/YZB500-BW.jpg,08/24/2019,$200,FV3573,BONE WHITE/BONE WHITE/BONE WHITE
