url,name,ticker,image_path,release_date,retail_price,style_code,colorway
https://stockx.com/adidas-yeezy-boost-350-v2-lundmark,adidas Yeezy Boost 350 V2 Lundmark (Non Reflective),350V2-LM,a/images/sneakers/adidas/yeezy/350V2-LM.jpg,07/13/2019,$220,FU9161,LUNDMARK/LUNDMARK/LUNDMARK
https://stockx.com/adidas-yeezy-boost-350-v2-lundmark-reflective,adidas Yeezy Boost 350 V2 Lundmark (Reflective),350V2-LMR,a/images/sneakers/adidas/yeezy/350V2-LMR.jpg,07/11/2019,$250,FV3254,LUNDMARK/LUNDMARK/LUNDMARK
https://stockx.com/adidas-yeezy-boost-700-utility-black,adidas Yeezy Boost 700 Utility Black,YZB700-UB,a/images/sneakers/adidas/yeezy/YZB700-UB.jpg,06/29/2019,$300,FV5304,UTILITY BLACK/UTILITY BLACK/UTILITY BLACK
https://stockx.com/adidas-yeezy-boost-350-v2-antlia,adidas Yeezy Boost 350 V2 Antlia (Non-Reflective),YZB350V2-ANTL,a/images/sneakers/adidas/yeezy/YZB350V2-ANTL.jpg,06/22/2019,$220,FV3250,ANTLIA/ANTLIA/ANTLIA
https://stockx.com/adidas-yeezy-boost-350-v2-synth,adidas Yeezy Boost 350 V2 Synth (Non-Reflective),YZB350V2-SYN,a/images/sneakers/adidas/yeezy/YZB350V2-SYN.jpg,06/22/2019,$220,FV5578,SYNTH/SYNTH/SYNTH
https://stockx.com/adidas-yeezy-boost-350-v2-antlia-reflective,adidas Yeezy Boost 350 V2 Antlia (Reflective),YZB350V2-AR,a/images/sneakers/adidas/yeezy/YZB350V2-AR.jpg,06/21/2019,$220,FV3255,ANTLIA/ANTLIA/ANTLIA
https://stockx.com/adidas-yeezy-boost-350-v2-synth-reflective,adidas Yeezy Boost 350 V2 Synth (Reflective),YZB350V2-SYNR,a/images/sneakers/adidas/yeezy/YZB350V2-SYNR.jpg,06/21/2019,$220,FV5666,SYNTH/SYNTH/SYNTH
https://stockx.com/adidas-yeezy-boost-700-v2-tephra,adidas Yeezy Boost 700 V2 Tephra,YZB700V2-TPH,a/images/sneakers/adidas/yeezy/YZB700V2-TPH.jpg,06/15/2019,$300,FU7914,TEPHRA/TEPHRA/TEPHRA
https://stockx.com/adidas-yeezy-boost-350-v2-black,adidas Yeezy Boost 350 V2 Black (Non-Reflective),YZB350V2-SB,a/images/sneakers/adidas/yeezy/YZB350V2-SB.jpg,06/07/2019,$220,FU9006,BLACK/BLACK/BLACK
https://stockx.com/adidas-yeezy-boost-700-v2-vanta,adidas Yeezy Boost 700 V2 Vanta,YZYB700V2-VNT,a/images/sneakers/adidas/yeezy/YZYB700V2-VNT.jpg,06/06/2019,$300,FU6684,VANTA/VANTA/VANTA
https://stockx.com/adidas-yeezy-boost-350-v2-static-black-reflective,adidas Yeezy Boost 350 V2 Static Black (Reflective),YZB350V2-SBR,a/images/sneakers/adidas/yeezy/YZB350V2-SBR.jpg,06/06/2019,$220,FU9007,BLACK/BLACK/BLACK
https://stockx.com/adidas-yeezy-boost-350-v2-glow,adidas Yeezy Boost 350 V2 Glow,YB350V2-GLW,a/images/sneakers/adidas/yeezy/YB350V2-GLW.jpg,05/25/2019,$250,EG5293,GLOW/GLOW/GLOW
https://stockx.com/adidas-yeezy-boost-700-analog,adidas Yeezy Boost 700 Analog,YZB700-NLG,a/images/sneakers/adidas/yeezy/YZB700-NLG.jpg,04/27/2019,$300,EG7596,ANALOG/ANALOG/ANALOG
https://stockx.com/adidas-yeezy-desert-boot-oil,adidas Yeezy Desert Boot Oil,YZDSBT-OIL,a/images/sneakers/adidas/yeezy/YZDSBT-OIL.jpg,04/20/2019,$200,EG6463,OIL/OIL/OIL
https://stockx.com/adidas-yeezy-desert-boot-rock,adidas Yeezy Desert Boot Rock,YZDSBT-RK,a/images/sneakers/adidas/yeezy/YZDSBT-RK.jpg,04/13/2019,$200,EG6462,ROCK/ROCK/ROCK
https://stockx.com/adidas-yeezy-boost-350-v2-clay,adidas Yeezy Boost 350 V2 Clay,YZB350V2-CLY,a/images/sneakers/adidas/yeezy/YZB350V2-CLY.jpg,03/30/2019,$220,EG7490,CLAY/CLAY/CLAY
https://stockx.com/adidas-yeezy-boost-700-v2-geode,adidas Yeezy Boost 700 V2 Geode,YB700-GDE,a/images/sneakers/adidas/yeezy/YB700-GDE.jpg,03/23/2019,$300,EG6860,GEODE/GEODE/GEODE
https://stockx.com/adidas-yeezy-boost-350-v2-true-form,adidas Yeezy Boost 350 V2 Trfrm,YZB350V2-TF,a/images/sneakers/adidas/yeezy/YZB350V2-TF.jpg,03/16/2019,$220,EG7492,GREY/GREY/GREY
https://stockx.com/adidas-yeezy-boost-350-v2-hyperspace,adidas Yeezy Boost 350 V2 Hyperspace,YZB350V2-HS,a/images/sneakers/adidas/yeezy/YZB350V2-HS.jpg,03/16/2019,$220,EG7491,GREY/GREY/GREY
https://stockx.com/adidas-yeezy-boost-700-inertia,adidas Yeezy Boost 700 Inertia,YB700-NRTA,a/images/sneakers/adidas/yeezy/YB700-NRTA.jpg,03/09/2019,$300,EG7597,GREY/GREY/INERTIA
https://stockx.com/adidas-yeezy-boost-700-salt,adidas Yeezy Boost 700 Salt,Y700-SLT,a/images/sneakers/adidas/yeezy/Y700-SLT.jpg,02/23/2019,$300,EG7487,SALT/SALT/SALT
https://stockx.com/adidas-yeezy-boost-700-v2-static,adidas Yeezy Boost 700 V2 Static,Y700V2-STC,a/images/sneakers/adidas/yeezy/Y700V2-STC.jpg,12/29/2018,$300,EF2829,STATIC/STATIC/STATIC
