url,name,ticker,image_path,release_date,retail_price,style_code,colorway
https://stockx.com/adidas-yeezy-slide-pure,adidas Yeezy Slide Pure,ADI-ADYSPPP,a/images/sneakers/adidas/yeezy/ADI-ADYSPPP.jpg,04/26/2021,$55,GZ5554,PURE/PURE/PURE
https://stockx.com/yeezy-slide-resin,adidas Yeezy Slide Resin,YZSLD-RSN,a/images/sneakers/adidas/yeezy/YZSLD-RSN.jpg,04/26/2021,$55,FX0494/GZ5551,RESIN/RESIN/RESIN
https://stockx.com/yeezy-slide-core,adidas Yeezy Slide Core,YZYSLD-CRE,a/images/sneakers/adidas/yeezy/YZYSLD-CRE.jpg,04/26/2021,$55,G55492/GW5350,CORE/CORE/CORE
https://stockx.com/adidas-yeezy-boost-700-bright-blue,adidas Yeezy Boost 700 Bright Blue,ADI-ADYB7BBBO,a/images/sneakers/adidas/yeezy/ADI-ADYB7BBBO.jpg,04/24/2021,$240,GZ0541,BRIGHT BLUE/ORANGE
https://stockx.com/adidas-yeezy-500-high-frosted-blue,adidas Yeezy 500 High Frosted Blue,ADI-ADY5HFBFF,a/images/sneakers/adidas/yeezy/ADI-ADY5HFBFF.jpg,04/12/2021,$200,GZ5544,FROSTED BLUE/FROSTED BLUE-FROSTED BLUE
https://stockx.com/adidas-yeezy-desert-boot-taupe-blue,adidas Yeezy Desert Boot Taupe Blue,ADI-ADYDBTBTT,a/images/sneakers/adidas/yeezy/ADI-ADYDBTBTT.jpg,03/29/2021,$200,GY0374,TAUPE/TAUPE/BLUE
https://stockx.com/adidas-yeezy-foam-rnnr-sand,adidas Yeezy Foam RNNR Sand,ADI-ADYFRSSS,a/images/sneakers/adidas/yeezy/ADI-ADYFRSSS.jpg,03/26/2021,$80,FY4567,SAND/SAND/SAND
https://stockx.com/adidas-yeezy-foam-rnnr-mxt-moon-gray,adidas Yeezy Foam RNNR MXT Moon Gray,ADI-ADYFRMMMM,a/images/sneakers/adidas/yeezy/ADI-ADYFRMMMM.jpg,03/26/2021,$80,GV7904,MOON GRAY/MOON GRAY/MOON GRAY
https://stockx.com/adidas-yeezy-700-v3-kyanite,adidas Yeezy 700 V3 Kyanite,ADI-ADY7VKKK,a/images/sneakers/adidas/yeezy/ADI-ADY7VKKK.jpg,03/25/2021,$200,GY0260,KYANITE/KYANITE/KYANITE
https://stockx.com/adidas-yeezy-boost-350-v2-ash-pearl-2021,adidas Yeezy Boost 350 V2 Ash Pearl,ADI-ADYB3VAP,a/images/sneakers/adidas/yeezy/ADI-ADYB3VAP.jpg,03/20/2021,$220,GY7658,ASH PEARL/ASH PEARL/ASH PEARL
https://stockx.com/adidas-yeezy-qntm-sea-teal,adidas Yeezy QNTM Sea Teal,ADI-ADYQSTSS,a/images/sneakers/adidas/yeezy/ADI-ADYQSTSS.jpg,03/19/2021,$250,GY7926,SEA TEAL/SEA TEAL/SEA TEAL
https://stockx.com/adidas-yeezy-boost-380-covellite,adidas Yeezy Boost 380 Covellite,ADI-ADYB3CCC,a/images/sneakers/adidas/yeezy/ADI-ADYB3CCC.jpg,03/15/2021,$230,GZ0454,COVELLITE/COVELLITE/COVELLITE
