url,name,sales_last_72,ticker,image_path,release_date,retail_price,style_code,colorway,number_of_sales,price_premium,average_sale_price
https://stockx.com/air-jordan-13-retro-gym-red-flint-grey,Jordan 13 Retro Gym Red Flint Grey,168,AJ13-GRFG,/images/sneakers/retro-jordans/air-jordan-13/AJ13-GRFG.jpg,05/01/2021,$190,DJ5982-600,GYM RED/FLINT GREY-WHITE-BLACK,21342,7.4%,$233
https://stockx.com/air-jordan-13-retro-flint-2020,Jordan 13 Retro Flint (2020),34,AJ13-FLNT20,/images/sneakers/retro-jordans/air-jordan-13/AJ13-FLNT20.jpg,05/30/2020,$190,414571-404,NAVY/FLINT GREY-WHITE-UNIVERSITY BLUE,12259,42.1%,$256
https://stockx.com/air-jordan-13-retro-black-hyper-royal,Jordan 13 Retro Black Hyper Royal,31,AJ13-BHR,/images/sneakers/retro-jordans/air-jordan-13/AJ13-BHR.jpg,12/19/2020,$190,414571-040,BLACK/BLACK-WHITE-HYPER ROYAL,15112,42.1%,$248
