url,name,sales_last_72,ticker,image_path,release_date,retail_price,style_code,colorway,number_of_sales,price_premium,average_sale_price
https://stockx.com/air-jordan-7-retro-flint-2021,Jordan 7 Retro Flint (2021),102,AJ7-FLNT21,/images/sneakers/retro-jordans/air-jordan-7/AJ7-FLNT21.jpg,05/08/2021,$190,CU9307-100,WHITE/FLINT GREY-BLACK-VARSITY PURPLE,5683,-2.1%,$194
https://stockx.com/air-jordan-7-retro-bcfc-paris-saint-germain-psg-2021,Jordan 7 Retro BCFC Paris Saint-Germain PSG (2021),30,JB-JO7RBPSWC,/images/sneakers/retro-jordans/air-jordan-7/JB-JO7RBPSWC.jpg,05/22/2021,$215,CZ0789-105,WHITE/COLLEGE NAVY-SPORT ROYAL-UNIVERSITY RED,2637,-14.9%,$224
https://stockx.com/air-jordan-7-retro-ray-allen-bucks,Jordan 7 Retro Ray Allen Bucks,8,AJ7-BKS,/images/sneakers/retro-jordans/air-jordan-7/AJ7-BKS.jpg,06/01/2019,$190,304775-053,BLACK/FIELD PURPLE-FIR-DARK STEEL GREY,656,-2.6%,$219
https://stockx.com/jordan-7-retro-hare-2015,Jordan 7 Retro Hare (2015),7,AJ7-HARE15,/images/sneakers/retro-jordans/air-jordan-7/AJ7-HARE15.jpg,05/16/2015,$190,304775-125,WHITE/TRUE RED-LIGHT SILVER-TOURMALINE,550,44.7%,$296
https://stockx.com/air-jordan-7-retro-hare-20,Jordan 7 Retro Neutral Grey,6,JB-JO7RH2NS,/images/sneakers/retro-jordans/air-jordan-7/JB-JO7RH2NS.jpg,04/08/2020,$250,CT8528-002,NEUTRAL GREY/SUMMIT WHITE-PINK FOAM-SUMMIT WHITE,1462,-13.6%,$164
https://stockx.com/air-jordan-7-retro-greater-china,Jordan 7 Retro Greater China,5,JB-JO7RGCWU,/images/sneakers/retro-jordans/air-jordan-7/JB-JO7RGCWU.jpg,09/05/2020,$200,CW2805-160,WHITE/CHILE RED-BLACK-METALLIC GOLD,2301,2.5%,$221
https://stockx.com/jordan-7-retro-barcelona-nights,Jordan 7 Retro Barcelona Nights,5,AJ7-BCNNIT,/images/sneakers/retro-jordans/air-jordan-7/AJ7-BCNNIT.jpg,03/07/2015,$190,705350-007,BLACK/BLUE GRAPHITE-RETRO-INFRARED 23,409,15.9%,$226
https://stockx.com/air-jordan-7-retro-black-patent-w,Jordan 7 Retro Black Patent (W),4,AJ7-BKPATW,/images/sneakers/retro-jordans/air-jordan-7/AJ7-BKPATW.jpg,10/31/2019,$190,313358-006,BLACK/BRIGHT CRIMSON-ANTHRACITE-SMOKE GREY,723,-7.9%,$139
https://stockx.com/air-jordan-7-retro-patta-shimmer,Jordan 7 Retro Patta Shimmer,4,AJ7-PTAS,/images/sneakers/retro-jordans/air-jordan-7/AJ7-PTAS.jpg,06/15/2019,$200,AT3375-200,SHIMMER/TOUGH RED-MAHOGANY MINK-VELVET BROWN,629,17.7%,$239
https://stockx.com/jordan-7-retro-bordeaux-2015,Jordan 7 Retro Bordeaux (2015),4,AJ7-BORDX15,/images/sneakers/retro-jordans/air-jordan-7/AJ7-BORDX15.jpg,07/18/2015,$190,304775-034,BLACK/BORDEAUX-LIGHT GRAPHITE-MIDNIGHT FOG,674,75.3%,$361
