url,name,sales_last_72,ticker,image_path,release_date,retail_price,style_code,colorway,number_of_sales,price_premium,average_sale_price
https://stockx.com/air-jordan-6-retro-electric-green,Jordan 6 Retro Electric Green,276,JB-JO6REGBE,/images/sneakers/retrojordans/airjordan6/JB-JO6REGBE.jpg,06/05/2021,$190,CT8529-003,BLACK/ELECTRIC GREEN,19699,26.3%,$231
https://stockx.com/air-jordan-6-retro-carmine-2020,Jordan 6 Retro Carmine (2021),162,JB-JO6RCWB,/images/sneakers/retrojordans/airjordan6/JB-JO6RCWB.jpg,02/13/2021,$200,CT8529-106,WHITE/BLACK-CARMINE,42196,29.0%,$263
https://stockx.com/air-jordan-6-retro-gold-hoops-w,Jordan 6 Retro Gold Hoops (W),118,JB-JO6RGHWS,/images/sneakers/retrojordans/airjordan6/JB-JO6RGHWS.jpg,07/01/2021,$190,DH9696-100,WHITE/SAIL-METALLIC GOLD-BARELY ROSE,7586,15.8%,$233
https://stockx.com/air-jordan-6-retro-travis-scott-british-khaki,Jordan 6 Retro Travis Scott British Khaki,114,JB-JO6RTSBBS,/images/sneakers/retrojordans/airjordan6/JB-JO6RTSBBS.jpg,04/30/2021,$250,DH0690-200,BRITISH KHAKI/SAIL-BRIGHT CRIMSON,14417,108.0%,$540
https://stockx.com/air-jordan-6-retro-dmp-2020,Jordan 6 Retro DMP (2020),46,AJ6-DMP20,/images/sneakers/retrojordans/airjordan6/AJ6-DMP20.jpg,04/18/2020,$200,CT4954-007,BLACK/METALLIC GOLD,8552,37.5%,$246
https://stockx.com/air-jordan-6-retro-black-infrared-2019,Jordan 6 Retro Black Infrared (2019),31,AJ6-BI19,/images/sneakers/retrojordans/airjordan6/AJ6-BI19.jpg,02/16/2019,$200,384664-060,BLACK/INFRARED,5736,87.2%,$345
https://stockx.com/air-jordan-6-retro-travis-scott,Jordan 6 Retro Travis Scott,27,AJ6R-TS,/images/sneakers/retrojordans/airjordan6/AJ6R-TS.jpg,10/11/2019,$250,CN1084-200,MEDIUM OLIVE/BLACK-SAIL-UNIVERSITY RED,3989,155.6%,$647
https://stockx.com/air-jordan-6-retro-hare,Jordan 6 Retro Hare,14,AJ6-HRE,/images/sneakers/retrojordans/airjordan6/AJ6-HRE.jpg,06/17/2020,$190,CT9529-062/CT8529-062,NEUTRAL GREY/WHITE-TRUE RED-BLACK,5509,27.9%,$218
https://stockx.com/air-jordan-6-retro-washed-denim,Jordan 6 Retro Washed Denim,13,AJ6-WD,/images/sneakers/retrojordans/airjordan6/AJ6-WD.jpg,12/28/2019,$200,CT5350-401,WASHED DENIM/SAIL-VARSITY RED-BLACK,2554,-0.5%,$165
https://stockx.com/air-jordan-6-retro-psg-paris-saint-germain,Jordan 6 Retro PSG Paris Saint-Germain,7,AJ6-PSG,/images/sneakers/retrojordans/airjordan6/AJ6-PSG.jpg,08/10/2019,$225,CK1229-001,IRON GREY/INFRARED 23-BLACK,1569,21.8%,$287
