url,name,sales_last_72,ticker,image_path,release_date,retail_price,style_code,colorway,number_of_sales,price_premium,average_sale_price
https://stockx.com/air-jordan-9-retro-dark-charcoal-university-gold,Jordan 9 Retro Dark Charcoal University Gold,34,JB-JO9RDCUBD,/images/sneakers/retro-jordans/air-jordan-9/JB-JO9RDCUBD.jpg,01/30/2021,$190,CT8019-070,BLACK/DARK CHARCOAL-UNIVERSITY GOLD,16761,47.9%,$237
https://stockx.com/air-jordan-9-retro-university-blue,Jordan 9 Retro University Blue,27,JB-JO9RUBWU,/images/sneakers/retro-jordans/air-jordan-9/JB-JO9RUBWU.jpg,12/05/2020,$190,CT8019-140,WHITE/UNIVERSITY BLUE-BLACK,8737,47.4%,$242
https://stockx.com/air-jordan-9-retro-change-the-world-w,Jordan 9 Retro Change The World (W),20,JB-JO9RCTWWM,/images/sneakers/retro-jordans/air-jordan-9/JB-JO9RCTWWM.jpg,03/31/2021,$190,CV0420-100,WHITE/MULTI-COLOR-WHITE,4878,7.9%,$257
https://stockx.com/air-jordan-9-retro-bred-patent,Jordan 9 Retro Bred Patent,5,AJ9-BREDPAT,/images/sneakers/retro-jordans/air-jordan-9/AJ9-BREDPAT.jpg,03/10/2018,$190,302370-014,BLACK/UNIVERSITY RED-ANTHRACITE,363,89.5%,$411
https://stockx.com/jordan-9-retro-cool-grey-2012,Jordan 9 Retro Cool Grey (2012),5,AJ9-CLGRY12,/images/sneakers/retro-jordans/air-jordan-9/AJ9-CLGRY12.jpg,12/15/2012,$160,302370-015,MEDIUM GREY/WHITE-COOL GREY,208,150.0%,$429
https://stockx.com/air-jordan-9-retro-dream-it-do-it,Jordan 9 Retro Dream It Do It,4,AJ9-DIDI,/images/sneakers/retro-jordans/air-jordan-9/AJ9-DIDI.jpg,03/09/2019,$190,302370-065,BLACK/UNIVERSITY RED-DARK CONCORD-CANYON GOLD-TURBO GREEN-WHITE,695,13.2%,$215
https://stockx.com/air-jordan-9-retro-og-2016,Jordan 9 Retro OG (2016),4,AJ9-OG16,/images/sneakers/retro-jordans/air-jordan-9/AJ9-OG16.jpg,12/03/2016,$190,302370-112,WHITE/BLACK-TRUE RED,554,107.9%,$387
https://stockx.com/air-jordan-9-retro-racer-blue,Jordan 9 Retro Racer Blue,3,AJ9-RCBL,/images/sneakers/retro-jordans/air-jordan-9/AJ9-RCBL.jpg,01/25/2020,$190,CT8019-024,BLACK/WHITE-RACER BLUE,1093,20.5%,$232
https://stockx.com/air-jordan-9-retro-white-gym-red,Jordan 9 Retro White Gym Red,3,AJ9-WGR,/images/sneakers/retro-jordans/air-jordan-9/AJ9-WGR.jpg,10/05/2019,$190,302370-160,WHITE/BLACK-GYM RED,1005,31.6%,$263
https://stockx.com/jordan-9-retro-anthracite,Jordan 9 Retro Anthracite,2,AJ9-ANTHRCITE,/images/sneakers/retro-jordans/air-jordan-9/AJ9-ANTHRCITE.jpg,09/05/2015,$190,302370-013,ANTHRACITE/BLACK-WHITE,218,66.8%,$281
