url,name,sales_last_72,ticker,image_path,release_date,retail_price,style_code,colorway,number_of_sales,price_premium,average_sale_price
https://stockx.com/air-jordan-11-retro-low-legend-blue,Jordan 11 Retro Low Legend Blue,303,JB-JO1RLLBWW,/images/sneakers/retrojordans/airjordan11/JB-JO1RLLBWW.jpg,05/07/2021,$185,AV2187-117,WHITE/WHITE-BLACK-LEGEND BLUE,37314,40.5%,$240
https://stockx.com/air-jordan-11-retro-black-clear,Jordan 11 Retro Jubilee 25th Anniversary,191,AJ11-BKCLR,/images/sneakers/retrojordans/airjordan11/AJ11-BKCLR.jpg,12/12/2020,$220,CT8012-011,BLACK/MULTI-COLOR-WHITE-MULTI-COLOR,71143,48.6%,$289
https://stockx.com/air-jordan-11-retro-low-bright-citrus-w,Jordan 11 Retro Low Citrus (W),120,JB-JO1RLBCWB,/images/sneakers/retrojordans/airjordan11/JB-JO1RLBCWB.jpg,05/06/2021,$185,AH7860-139,WHITE/BRIGHT CITRUS,12942,29.2%,$233
https://stockx.com/air-jordan-11-retro-playoffs-2019,Jordan 11 Retro Playoffs Bred (2019),91,AJ11-PO19,/images/sneakers/retrojordans/airjordan11/AJ11-PO19.jpg,12/14/2019,$220,378037-061,BLACK/WHITE-VARSITY RED,11928,60.5%,$371
https://stockx.com/air-jordan-11-retro-low-concord-bred,Jordan 11 Retro Low Concord Bred,56,AJ11L-CBRD,/images/sneakers/retrojordans/airjordan11/AJ11L-CBRD.jpg,06/27/2020,$185,AV2187-160,WHITE/GYM RED-BLACK-TRUE RED,14521,55.7%,$235
https://stockx.com/air-jordan-11-retro-concord-2018,Jordan 11 Retro Concord (2018),31,AJ11-CNCRD18,/images/sneakers/retrojordans/airjordan11/AJ11-CNCRD18.jpg,12/08/2018,$220,378037-100,WHITE/BLACK-CONCORD,5644,90.9%,$436
https://stockx.com/air-jordan-11-retro-jubilee-w,Jordan 11 Retro Jubilee (W),20,AJ11-JBLW,/images/sneakers/retrojordans/airjordan11/AJ11-JBLW.jpg,12/12/2020,$220,AR0715-011,BLACK/MULTI-COLOR-WHITE-MULTI-COLOR,4040,8.2%,$241
https://stockx.com/jordan-11-retro-space-jams-2016,Jordan 11 Retro Space Jam (2016),19,AJ11-SPCJAM16,/images/sneakers/retrojordans/airjordan11/AJ11-SPCJAM16.jpg,12/10/2016,$220,378037-003,BLACK/DARK CONCORD-WHITE,3348,104.5%,$441
https://stockx.com/air-jordan-11-retro-win-like-96,Jordan 11 Retro Win Like 96,16,AJ11-RED,/images/sneakers/retrojordans/airjordan11/AJ11-RED.jpg,12/09/2017,$220,378037-623,GYM RED/BLACK-WHITE,2292,70.5%,$356
https://stockx.com/air-jordan-11-retro-low-ie-black-cement,Jordan 11 Retro Low IE Black Cement,13,AJ11LIE-BC,/images/sneakers/retrojordans/airjordan11/AJ11LIE-BC.jpg,07/16/2020,$170,919712-006,BLACK/FIRE RED-CEMENT GREY-WHITE,4155,38.2%,$165
