url,name,sales_last_72,ticker,image_path,release_date,retail_price,style_code,colorway,number_of_sales,price_premium,average_sale_price
https://stockx.com/air-jordan-5-retro-raging-bulls-red-2021,Jordan 5 Retro Raging Bull Red (2021),631,JB-JO6RCWBRB,/images/sneakers/retro-jordans/air-jordan-5/JB-JO6RCWBRB.jpg,04/10/2021,$190,DD0587-600,VARSITY RED/BLACK-WHITE,49682,18.9%,$264
https://stockx.com/air-jordan-5-retro-what-the,Jordan 5 Retro What The,74,JB-JO5RWTJ,/images/sneakers/retro-jordans/air-jordan-5/JB-JO5RWTJ.jpg,11/12/2020,$220,CZ5725-700,VARSITY MAIZE/COURT PURPLE-GHOST GREEN-SOLAR ORANGE,23947,28.6%,$258
https://stockx.com/air-jordan-5-retro-white-stealth-2021,Jordan 5 Retro White Stealth (2021),70,AJ5-WS21,/images/sneakers/retro-jordans/air-jordan-5/AJ5-WS21.jpg,03/27/2021,$190,DD0587-140,WHITE/STEALTH- BLACK-HYPER-ROYAL,14230,23.7%,$257
https://stockx.com/air-jordan-5-retro-off-white-sail,Jordan 5 Retro OFF-WHITE Sail,58,JB-JO5ROSSFX,/images/sneakers/retro-jordans/air-jordan-5/JB-JO5ROSSFX.jpg,10/29/2020,$225,DH8565-100,SAIL/FIRE RED-MUSLIN-BLACK,19322,157.8%,$619
https://stockx.com/air-jordan-5-retro-alternate-bel-air,Jordan 5 Retro Alternate Bel-Air,51,AJ5-ABA,/images/sneakers/retro-jordans/air-jordan-5/AJ5-ABA.jpg,08/15/2020,$200,DB3335-100,WHITE/COURT PURPLE-RACER PINK-GHOST GREEN,29005,22.5%,$217
https://stockx.com/air-jordan-5-retro-alternate-grape,Jordan 5 Retro Alternate Grape,49,AJ5-ALTGRP,/images/sneakers/retro-jordans/air-jordan-5/AJ5-ALTGRP.jpg,07/08/2020,$190,136027-500,GRAPE ICE/NEW EMERALD-BLACK,11034,31.6%,$228
https://stockx.com/air-jordan-5-retro-top-3,Jordan 5 Retro Top 3,48,AJ5-TOP3,/images/sneakers/retro-jordans/air-jordan-5/AJ5-TOP3.jpg,06/20/2020,$200,CZ1786-001,BLACK/FIRE RED-GRAPE ICE-NEW EMERALD,11093,17.5%,$233
https://stockx.com/air-jordan-5-retro-fire-red-silver-tongue-2020,Jordan 5 Retro Fire Red Silver Tongue (2020),47,AJ5-FRST20,/images/sneakers/retro-jordans/air-jordan-5/AJ5-FRST20.jpg,05/02/2020,$200,DA1911-102,WHITE/BLACK-METALLIC SILVER-FIRE RED,12003,21.0%,$232
https://stockx.com/air-jordan-5-retro-se-oregon,Jordan 5 Retro SE Oregon,42,AJ5-SEOR,/images/sneakers/retro-jordans/air-jordan-5/AJ5-SEOR.jpg,09/12/2020,$225,CK6631-307,APPLE GREEN/BLACK-YELLOW STRIKE-BLACK,15611,20.1%,$264
https://stockx.com/air-jordan-5-retro-anthracite,Jordan 5 Retro Anthracite,26,JB-JO5RAAW,/images/sneakers/retro-jordans/air-jordan-5/JB-JO5RAAW.jpg,02/06/2021,$190,DB0731-001,ANTHRACITE/WOLF GREY-CLEAR-BLACK,8313,59.8%,$271
