url,name,sales_last_72,ticker,image_path,release_date,retail_price,style_code,colorway,number_of_sales,price_premium,average_sale_price
https://stockx.com/air-jordan-3-retro-racer-blue,Jordan 3 Retro Racer Blue,650,JB-JO3RRBWBL,/images/sneakers/retrojordans/airjordan3/JB-JO3RRBWBL.jpg,07/10/2021,$190,CT8532-145,WHITE/BLACK-CEMENT GREY-RACER BLUE,17373,21.6%,$229
https://stockx.com/air-jordan-3-retro-cool-grey-2021,Jordan 3 Retro Cool Grey (2021),107,JB-JO3RC00L,/images/sneakers/retrojordans/airjordan3/JB-JO3RC00L.jpg,02/20/2021,$190,CT8532-012,SILVER/LIGHT GRAPHITE-ORANGE PEEL-SPORT RED,15106,19.5%,$225
https://stockx.com/air-jordan-3-retro-georgetown-2021,Jordan 3 Retro Georgetown (2021),84,JB-JO3RGMC,/images/sneakers/retrojordans/airjordan3/JB-JO3RGMC.jpg,03/20/2021,$190,CT8532-401,MIDNIGHT NAVY/CEMENT GREY-WHITE,16742,26.3%,$250
https://stockx.com/air-jordan-3-retro-a-ma-maniere-w,Jordan 3 Retro A Ma Maniére (W),63,AJ3-AMMW,/images/sneakers/retrojordans/airjordan3/AJ3-AMMW.jpg,06/10/2021,$200,DH3434-110,WHITE/MEDIUM GREY-VIOLET ORE-WHITE,10977,87.5%,$460
https://stockx.com/air-jordan-3-retro-se-fire-red,Jordan 3 Retro SE Unite Fire Red,41,AJ3SE-FR,/images/sneakers/retrojordans/airjordan3/AJ3SE-FR.jpg,02/15/2020,$200,CK5692-600,FIRE RED/FIRE RED-CEMENT GREY-BLACK,8769,23.5%,$217
https://stockx.com/air-jordan-3-retro-varsity-royal-cement,Jordan 3 Retro Varsity Royal Cement,27,JB-JO3RVRCVV,/images/sneakers/retrojordans/airjordan3/JB-JO3RVRCVV.jpg,10/10/2020,$190,CT8532-400,VARSITY ROYAL/VARSITY ROYAL-CEMENT GREY,11182,31.6%,$243
https://stockx.com/air-jordan-3-retro-fragment,Jordan 3 Retro Fragment,27,AJ3-FRAG,/images/sneakers/retrojordans/airjordan3/AJ3-FRAG.jpg,09/17/2020,$200,DA3595-100,WHITE/WHITE-BLACK,13643,72.5%,$433
https://stockx.com/air-jordan-3-retro-se-fire-red-2020,Jordan 3 Retro SE Fire Red Denim (2020),25,JB-JO3RSFRWB,/images/sneakers/retrojordans/airjordan3/JB-JO3RSFRWB.jpg,08/27/2020,$200,CZ6431-100,WHITE/BLACK-FIRE RED,12254,31.0%,$229
https://stockx.com/air-jordan-3-retro-laser-orange-w,Jordan 3 Retro Laser Orange (W),22,JB-JO3RLOWL,/images/sneakers/retrojordans/airjordan3/JB-JO3RLOWL.jpg,08/21/2020,$190,CK9246-108,WHITE/LASER ORANGE-CEMENT GREY-BLACK,9441,20.5%,$246
https://stockx.com/air-jordan-3-retro-unc-2020,Jordan 3 Retro UNC (2020),21,AJ3-UNC20,/images/sneakers/retrojordans/airjordan3/AJ3-UNC20.jpg,03/07/2020,$190,CT8532-104,WHITE/VALOR BLUE-TECH GREY,4061,122.6%,$399
