url,name,sales_last_72,ticker,image_path,release_date,retail_price,style_code,colorway,number_of_sales,price_premium,average_sale_price
https://stockx.com/air-jordan-3-retro-racer-blue,Jordan 3 Retro Racer Blue,781,JB-JO3RRBWBL,/images/sneakers/retro-jordans/air-jordan-3/JB-JO3RRBWBL.jpg,07/10/2021,$190,CT8532-145,WHITE/BLACK-CEMENT GREY-RACER BLUE,15263,19.5%,$229
https://stockx.com/air-jordan-3-retro-georgetown-2021,Jordan 3 Retro Georgetown (2021),109,JB-JO3RGMC,/images/sneakers/retro-jordans/air-jordan-3/JB-JO3RGMC.jpg,03/20/2021,$190,CT8532-401,MIDNIGHT NAVY/CEMENT GREY-WHITE,16469,31.6%,$251
https://stockx.com/air-jordan-3-retro-cool-grey-2021,Jordan 3 Retro Cool Grey (2021),107,JB-JO3RC00L,/images/sneakers/retro-jordans/air-jordan-3/JB-JO3RC00L.jpg,02/20/2021,$190,CT8532-012,SILVER/LIGHT GRAPHITE-ORANGE PEEL-SPORT RED,14779,21.1%,$225
https://stockx.com/air-jordan-3-retro-a-ma-maniere-w,Jordan 3 Retro A Ma Maniére (W),70,AJ3-AMMW,/images/sneakers/retro-jordans/air-jordan-3/AJ3-AMMW.jpg,06/10/2021,$200,DH3434-110,WHITE/MEDIUM GREY-VIOLET ORE-WHITE,10772,70.0%,$461
https://stockx.com/air-jordan-3-retro-se-fire-red,Jordan 3 Retro SE Unite Fire Red,55,AJ3SE-FR,/images/sneakers/retro-jordans/air-jordan-3/AJ3SE-FR.jpg,02/15/2020,$200,CK5692-600,FIRE RED/FIRE RED-CEMENT GREY-BLACK,9037,25.0%,$216
https://stockx.com/air-jordan-3-retro-fragment,Jordan 3 Retro Fragment,45,AJ3-FRAG,/images/sneakers/retro-jordans/air-jordan-3/AJ3-FRAG.jpg,09/17/2020,$200,DA3595-100,WHITE/WHITE-BLACK,13493,85.0%,$434
https://stockx.com/air-jordan-3-retro-varsity-royal-cement,Jordan 3 Retro Varsity Royal Cement,32,JB-JO3RVRCVV,/images/sneakers/retro-jordans/air-jordan-3/JB-JO3RVRCVV.jpg,10/10/2020,$190,CT8532-400,VARSITY ROYAL/VARSITY ROYAL-CEMENT GREY,11471,39.5%,$242
https://stockx.com/air-jordan-3-retro-se-fire-red-2020,Jordan 3 Retro SE Fire Red Denim (2020),29,JB-JO3RSFRWB,/images/sneakers/retro-jordans/air-jordan-3/JB-JO3RSFRWB.jpg,08/27/2020,$200,CZ6431-100,WHITE/BLACK-FIRE RED,12601,20.5%,$229
https://stockx.com/air-jordan-3-retro-black-court-purple,Jordan 3 Retro Black Court Purple,22,AJ3-BCP,/images/sneakers/retro-jordans/air-jordan-3/AJ3-BCP.jpg,11/21/2020,$190,CT8532-050,BLACK/CEMENT GREY-WHITE-COURT PURPLE,6434,43.7%,$235
https://stockx.com/air-jordan-3-retro-black-cement-2018,Jordan 3 Retro Black Cement (2018),22,AJ3-BLKCMNT18,/images/sneakers/retro-jordans/air-jordan-3/AJ3-BLKCMNT18.jpg,02/17/2018,$200,854262-001,BLACK/FIRE RED-CEMENT GREY-WHITE,3002,185.3%,$421
