url,name,sales_last_72,ticker,image_path,release_date,retail_price,style_code,colorway,number_of_sales,price_premium,average_sale_price
https://stockx.com/air-jordan-12-retro-twist,Jordan 12 Retro Twist,681,JB-JO1RTWU,/images/sneakers/retro-jordans/air-jordan-12/JB-JO1RTWU.jpg,07/24/2021,$190,CT8013-106,WHITE/BLACK-UNIVERSITY RED,10230,20.0%,$234
https://stockx.com/air-jordan-12-retro-utility,Jordan 12 Retro Utility,61,JB-JO1RUBB,/images/sneakers/retro-jordans/air-jordan-12/JB-JO1RUBB.jpg,08/21/2021,$190,DC1062-006,BLACK/BLACK-BRIGHT CRIMSON-WHITE,121,65.8%,$298
https://stockx.com/air-jordan-12-retro-low-easter-2021,Jordan 12 Retro Low Easter (2021),52,JB-JO1RLEWW,/images/sneakers/retro-jordans/air-jordan-12/JB-JO1RLEWW.jpg,04/03/2021,$200,DB0733-190,WHITE/WHITE-MULTI-COLOR,7226,11.5%,$229
https://stockx.com/air-jordan-12-retro-reverse-flu-game,Jordan 12 Retro Reverse Flu Game,48,AJ12-RFG,/images/sneakers/retro-jordans/air-jordan-12/AJ12-RFG.jpg,12/26/2020,$190,CT8013-602,VARSITY RED/BLACK,15071,28.4%,$224
https://stockx.com/air-jordan-12-retro-black-university-gold,Jordan 12 Retro Black University Gold,43,AJ12-BUG,/images/sneakers/retro-jordans/air-jordan-12/AJ12-BUG.jpg,07/24/2020,$190,130690-070,BLACK/UNIVERSITY GOLD,21980,55.3%,$245
https://stockx.com/air-jordan-12-retro-stone-blue,Jordan 12 Retro Indigo,26,AJ12-STBL,/images/sneakers/retro-jordans/air-jordan-12/AJ12-STBL.jpg,08/22/2020,$190,130690-404,STONE BLUE/LEGEND BLUE-OBSIDIAN,18416,31.6%,$221
https://stockx.com/air-jordan-12-retro-black-dark-concord,Jordan 12 Retro Black Dark Concord,24,AJ12-BDC,/images/sneakers/retro-jordans/air-jordan-12/AJ12-BDC.jpg,10/23/2020,$190,CT8013-005,BLACK/BLACK-DARK CONCORD,15166,68.4%,$239
https://stockx.com/air-jordan-12-retro-black-game-royal,Jordan 12 Retro Black Game Royal,9,AJ12-BGR,/images/sneakers/retro-jordans/air-jordan-12/AJ12-BGR.jpg,09/21/2019,$190,130690-014,BLACK/GAME ROYAL-BLACK,1113,64.2%,$305
https://stockx.com/air-jordan-12-retro-reverse-taxi,Jordan 12 Retro Reverse Taxi,8,AJ12-RT,/images/sneakers/retro-jordans/air-jordan-12/AJ12-RT.jpg,10/31/2019,$190,130690-017,BLACK/WHITE-TAXI-BLACK,1428,73.2%,$260
https://stockx.com/air-jordan-12-retro-chris-paul-class-of-2003,Jordan 12 Retro Chris Paul Class Of 2003,7,AJ12-CPHS,/images/sneakers/retro-jordans/air-jordan-12/AJ12-CPHS.jpg,08/11/2018,$190,130690-301,OLIVE CANVAS/BLACK-SAIL,198,100.0%,$302
