id,brand,category,shoe,colorway,gender,imageUrl,thumbUrl,releaseDate,belowRetail,retailPrice,styleId,tickerSymbol,title,urlKey,marketAnnualHigh,marketAnnualLow,marketSalesLast72Hours,marketLowestAsk,marketLowestAskSize,marketHighestBid,marketHighestBidSize 
1ebf07bb-0fda-421f-9f0e-f0063b107700,Jordan,Air Jordan Three,Jordan 3 Retro,White/Cement Grey-Infrared 23-Black,men,"https://images.stockx.com/images/Jordan-3-Retro-Infrared-23-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607662894","https://images.stockx.com/images/Jordan-3-Retro-Infrared-23-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607662894",2014-03-08,False,170,136064-123,AJ3-INF23,Jordan 3 Retro Infrared 23,jordan-3-retro-infrared-23,533,208,3,350,13,351,7.5
f3f899b0-6571-4f75-9207-f61190e17794,Jordan,Air Jordan Four,Jordan 4 Retro,University Blue/Tech Grey-White-Black,men,"https://images.stockx.com/images/Air-Jordan-4-Retro-University-Blue-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1616520672","https://images.stockx.com/images/Air-Jordan-4-Retro-University-Blue-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1616520672",2021-04-28,False,200,CT8527-400,JB-JO4RUBU,Jordan 4 Retro University Blue,air-jordan-4-retro-university-blue,1273,257,344,338,7.5,414,11.5
c4bd9f58-4a25-4203-ac4a-0bc827b3181d,Jordan,Air Jordan Four,Jordan 4 Retro,Tour Yellow/White-Dark Blue Grey,child,"https://images.stockx.com/images/Air-Jordan-4-Retro-Lightning-2021-GS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1629383880","https://images.stockx.com/images/Air-Jordan-4-Retro-Lightning-2021-GS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1629383880",,False,150,408452-700,JB-JO4RLTWG,Jordan 4 Retro Lightning (2021) (GS),air-jordan-4-retro-lightning-2021-gs,250,126,216,160,3.5Y,190,5.5Y
d514a683-46e2-4bc7-9027-fbcdaaaa9005,Jordan,Air Jordan Four,Jordan 4 Retro,White/Black-Tech Grey-Fire Red,men,"https://images.stockx.com/images/Air-Jordan-4-Retro-Fire-Red-2020-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606762588","https://images.stockx.com/images/Air-Jordan-4-Retro-Fire-Red-2020-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606762588",2020-11-28,False,200,DC7770-160,AJ4-FR20,Jordan 4 Retro Fire Red (2020),air-jordan-4-retro-fire-red-2020,524,153,160,308,4.5,335,13
f5712f8a-a2e2-497c-8ab7-299365c2a754,Jordan,Air Jordan Four,Jordan 4 Retro,Black/Fire Red-Cement Grey-Summit White,men,"https://images.stockx.com/images/Air-Jordan-4-Retro-Black-Cement-2019-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606316608","https://images.stockx.com/images/Air-Jordan-4-Retro-Black-Cement-2019-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606316608",2019-05-04,False,200,308497-060,AJ4-BRD19,Jordan 4 Retro Bred (2019),air-jordan-4-retro-bred-2019,845,156,53,377,4,545,12
eba08f43-3e74-4eac-8e5c-fab805056654,Jordan,Air Jordan Four,Jordan 4 Retro,White/Black-Tech Grey-Fire Red,child,"https://images.stockx.com/images/Air-Jordan-4-Retro-Fire-Red-2020-GS.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1605647348","https://images.stockx.com/images/Air-Jordan-4-Retro-Fire-Red-2020-GS.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1605647348",2020-11-28,False,150,408452-160,AJ4-FR20GS,Jordan 4 Retro Fire Red 2020 (GS),air-jordan-4-retro-fire-red-2020-gs,381,120,48,209,3.5Y,285,7Y
d7a70a20-f0fa-4ed7-a5f3-de8893baf1c9,Jordan,Air Jordan Four,Jordan 4 Retro,Shimmer/Bronze Eclipse-Orange Quartz-Metallic Silver,women,"https://images.stockx.com/images/air-jordan-4-retro-shimmer-w-ver2.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1629313818","https://images.stockx.com/images/air-jordan-4-retro-shimmer-w-ver2.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1629313818",2021-09-03,False,0,DJ0675-200,JB-JO4RSSHB,Jordan 4 Retro Shimmer (W),air-jordan-4-retro-shimmer-w,820,182,47,341,8W,320,12W
e9e85fa7-9560-4a97-9f0a-95930cad1ab9,Jordan,Air Jordan Four,Jordan 4 Retro,Tour Yellow/White-Dark Blue Grey,toddler,"https://images.stockx.com/images/Air-Jordan-4-Retro-Lightning-2021-TD.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1628734221","https://images.stockx.com/images/Air-Jordan-4-Retro-Lightning-2021-TD.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1628734221",,False,60,BQ7670-700,JB-JO4RLTWT,Jordan 4 Retro Lightning (2021) (TD),air-jordan-4-retro-lightning-2021-td,166,60,46,99,6C,85,10C
253f8ae0-e498-4613-bb87-de479e4e9c63,Jordan,Air Jordan Four,Jordan 4 Retro,Sail/Muslin-White-Black,women,"https://images.stockx.com/images/Air-Jordan-4-Retro-Off-White-Sail-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607655526","https://images.stockx.com/images/Air-Jordan-4-Retro-Off-White-Sail-W-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607655526",2020-07-25,False,200,CV9388-100,JB-JO4ROSSM,Jordan 4 Retro Off-White Sail (W),air-jordan-4-retro-off-white-sail-w,4050,807,40,1172,9W,2500,13.5W
565ccb10-2c47-4e7d-a1e5-3891bcd2e147,Jordan,Air Jordan Four,Jordan 4 Retro,Tour Yellow/White-Dark Blue Grey,preschool,"https://images.stockx.com/images/Air-Jordan-4-Retro-Lightning-2021-PS-Ver2.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1628734438","https://images.stockx.com/images/Air-Jordan-4-Retro-Lightning-2021-PS-Ver2.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1628734438",,False,80,BQ7669-700,JB-JO4RLTWP,Jordan 4 Retro Lightning (2021) (PS),air-jordan-4-retro-lightning-2021-ps,177,81,31,103,2.5Y,101,11C
08243ccb-3e4c-4aa3-9b27-245d77cbd8e6,Jordan,Air Jordan Four,Jordan 4 Retro,White/Black-Metallic Gold-Bordeaux,men,"https://images.stockx.com/images/Air-Jordan-4-Retro-PSG-Paris-Saint-Germain-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607050018","https://images.stockx.com/images/Air-Jordan-4-Retro-PSG-Paris-Saint-Germain-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607050018",2020-10-10,False,225,CZ5624-100,JB-JO4RPPSWN,Jordan 4 Retro PSG Paris Saint-Germain,air-jordan-4-retro-psg-paris-saint-germain,688,150,27,360,5,365,11
1501dffb-d504-4b7d-b0f7-ad01260bae4f,Jordan,Air Jordan Four,Jordan 4 Retro,Sail/Black-Starfish-Light Smoke Grey,women,"https://images.stockx.com/images/Air-Jordan-4-Retro-Starfish-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1611766779","https://images.stockx.com/images/Air-Jordan-4-Retro-Starfish-W-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1611766779",2021-01-22,True,200,CW7183-100,JB-JO4RSSB,Jordan 4 Retro Starfish (W),air-jordan-4-retro-starfish-w,450,80,26,154,6.5W,222,12W
e158a310-414c-40fd-b267-6e45536ed9b2,Jordan,Air Jordan Four,Jordan 4 Retro,Black/Black-Light Graphite,men,"https://images.stockx.com/images/Air-Jordan-4-Retro-Black-Cat-2020-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606315877","https://images.stockx.com/images/Air-Jordan-4-Retro-Black-Cat-2020-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606315877",2020-01-22,False,190,CU1110-010,AJ4-BC20,Jordan 4 Retro Black Cat (2020),air-jordan-4-retro-black-cat-2020,1124,150,26,610,9,640,7
7bd3982c-f1f4-41f8-a884-8e14eacacba8,Jordan,Air Jordan Four,Jordan 4 Retro,Cool Grey/Volt-Wolf Grey-Anthracite,men,"https://images.stockx.com/images/Air-Jordan-4-Retro-SE-Neon-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606315690","https://images.stockx.com/images/Air-Jordan-4-Retro-SE-Neon-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606315690",2020-03-21,False,225,CT5342-007,AJ4SE-NEON,Jordan 4 Retro SE 95 Neon,air-jordan-4-retro-se-neon,999,103,22,249,3.5,318,11
f8b0aa1e-b435-42ac-97ad-c71fb4d0cdee,Jordan,Air Jordan Four,Jordan 4 Retro,Loyal Blue/White-Habanero Red-Black,men,"https://images.stockx.com/images/Air-Jordan-4-Retro-Winter-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606316899","https://images.stockx.com/images/Air-Jordan-4-Retro-Winter-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606316899",2019-12-21,False,200,CQ9597-401,AJ4-WNTR,Jordan 4 Retro Winterized Loyal Blue,air-jordan-4-retro-winter,516,146,16,251,5.5,310,12
64ebe466-ee30-42b4-9baf-b1891f4d26f9,Jordan,Air Jordan Four,Jordan 4 Retro,White/Military Blue-Fire Red-Black-Cement Grey,men,"https://images.stockx.com/images/Air-Jordan-4-Retro-What-The.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606317976","https://images.stockx.com/images/Air-Jordan-4-Retro-What-The.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606317976",2019-11-23,False,200,CI1184-146,AJ4-WTTH,Jordan 4 Retro What The,air-jordan-4-retro-what-the,568,115,16,335,13,390,8.5
bdbd4a40-744a-467d-b7a1-ae5c76a1d91b,Jordan,Air Jordan Four,Jordan 4 Retro,White/Fire Red-Black-Tech Grey,men,"https://images.stockx.com/images/Air-Jordan-4-Retro-White-Cement-2016-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607657507","https://images.stockx.com/images/Air-Jordan-4-Retro-White-Cement-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607657507",2016-02-13,False,220,840606-192,AJ4-WHTCMNT16,Jordan 4 Retro White Cement (2016),jordan-4-retro-white-cement-2016,834,250,16,385,18,560,9
6f88fc3e-2411-4a68-a0bf-e834f091173f,Jordan,Air Jordan Four,Jordan 4 Retro,Off-Noir/Brigade Blue-Dark Smoke Grey-Light Fusion Red,men,"https://images.stockx.com/images/Air-Jordan-4-Retro-Union-Off-Noir-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1609356937","https://images.stockx.com/images/Air-Jordan-4-Retro-Union-Off-Noir-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1609356937",2020-08-29,False,250,DC9533-001,JB-JO4RUONOB,Jordan 4 Retro Union Off Noir,air-jordan-4-retro-union-off-noir,2750,400,15,543,5.5,910,12
307e88da-b36a-4f8f-80d7-8a60aa35f283,Jordan,Air Jordan Four,Jordan 4 Retro,Black/Fire Red-Cement Grey-Summit White,child,"https://images.stockx.com/images/Air-Jordan-4-Retro-Bred-2019-GS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607654895","https://images.stockx.com/images/Air-Jordan-4-Retro-Bred-2019-GS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607654895",2019-05-04,False,140,408452-060,AJ4-BRD19GS,Jordan 4 Retro Bred 2019 (GS),air-jordan-4-retro-bred-2019-gs,599,148,14,299,4Y,400,6Y
021d9aab-f5a0-47be-8777-4791a4af9968,Jordan,Air Jordan Four,Jordan 4 Retro,Cool Grey/Chrome-Dark Charcoal-Varsity Maize,men,"https://images.stockx.com/images/Air-Jordan-4-Retro-Cool-Grey-2019-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606318501","https://images.stockx.com/images/Air-Jordan-4-Retro-Cool-Grey-2019-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606318501",2019-08-01,False,190,308497-007,AJ4-CG19,Jordan 4 Retro Cool Grey (2019),air-jordan-4-retro-cool-grey-2019,673,100,14,350,12,426,10.5
0cd494ef-b4dc-4745-926c-551072eb9a21,Jordan,Air Jordan Four,Jordan 4 Retro,White/Metallic Silver-University Red,men,"https://images.stockx.com/images/Air-Jordan-4-Retro-White-University-Red-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607650000","https://images.stockx.com/images/Air-Jordan-4-Retro-White-University-Red-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607650000",2020-06-20,False,190,CT8527-112,AJ4-WUR,Jordan 4 Retro Metallic Red,air-jordan-4-retro-white-university-red,766,218,14,381,18,550,6
60daaf70-b945-40c2-a13f-f4cd71af16eb,Jordan,Air Jordan Four,Jordan 4 Retro,White/Metallic Silver-Court Purple,men,"https://images.stockx.com/images/Air-Jordan-4-Retro-White-Court-Purple-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606315846","https://images.stockx.com/images/Air-Jordan-4-Retro-White-Court-Purple-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606315846",2020-05-20,False,190,CT8527-115,AJ4-WCP,Jordan 4 Retro Metallic Purple,air-jordan-4-retro-white-court-purple,1023,220,14,400,13,488,11
104e1c79-26a5-463d-86c4-88ca95ad2d3e,Jordan,Air Jordan Four,Jordan 4 Retro,University Blue/Black-Varsity Red,men,"https://images.stockx.com/images/Air-Jordan-4-Retro-Travis-Scott-Cactus-Jack-Reg-Backshot.jpeg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606317916","https://images.stockx.com/images/Air-Jordan-4-Retro-Travis-Scott-Cactus-Jack-Reg-Backshot.jpeg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606317916",2018-06-09,False,225,308497-406,AJ4-TSCCTSJCK,Jordan 4 Retro Travis Scott Cactus Jack,air-jordan-4-retro-travis-scott-cactus-jack,2277,800,14,1040,9,1300,7
029ddc1d-a64b-469b-b9df-bd21c84a608e,Jordan,Air Jordan Four,Jordan 4 Retro,Deep Ocean/Sail-Cement Grey-Fire Red,men,"https://images.stockx.com/images/Air-Jordan-4-Retro-SE-Deep-Ocean-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1609439370","https://images.stockx.com/images/Air-Jordan-4-Retro-SE-Deep-Ocean-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1609439370",2020-12-05,False,190,CW0898-400,JB-JO4RSDODS,Jordan 4 Retro SE Sashiko,air-jordan-4-retro-se-deep-ocean,600,138,12,209,4.5,400,14
306fa326-767e-4bd6-a010-e78228cfe30d,Jordan,Air Jordan Four,Jordan 4 Retro,Guava Ice/Light Bone-Brigade Blue-Light Fusion Red,men,"https://images.stockx.com/images/Air-Jordan-4-Retro-Union-Guava-Ice-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1609356818","https://images.stockx.com/images/Air-Jordan-4-Retro-Union-Guava-Ice-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1609356818",2020-08-29,False,250,DC9533-800,JB-JO4RUGIGL,Jordan 4 Retro Union Guava Ice,air-jordan-4-retro-union-guava-ice,2999,681,12,710,8,1507,13
410f509f-b7b9-42aa-8d65-aaf745e6125f,Jordan,Air Jordan Four,Jordan 4 Retro,White/Black-Tech Grey-Fire Red,preschool,"https://images.stockx.com/images/Air-Jordan-4-Retro-Fire-Red-2020-PS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1617132974","https://images.stockx.com/images/Air-Jordan-4-Retro-Fire-Red-2020-PS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1617132974",2020-11-28,False,80,BQ7669-160,AJ4-FR20PS,Jordan 4 Retro Fire Red 2020 (PS),air-jordan-4-retro-fire-red-2020-ps,275,25,10,100,2,105,11
4bcb7b06-10cc-4090-ac85-97d8024bcc3d,Jordan,Air Jordan Four,Jordan 4 Retro,Loyal Blue/White-Habanero Red-Black,child,"https://images.stockx.com/images/Air-Jordan-4-Retro-Winter-GS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607660776","https://images.stockx.com/images/Air-Jordan-4-Retro-Winter-GS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607660776",2019-12-21,True,150,CQ9745-401,AJ4-WNTRGS,Jordan 4 Retro Winterized Loyal Blue (GS),air-jordan-4-retro-winter-gs,322,80,10,140,4Y,180,7Y
a036454f-52b2-46ea-af15-a5fe881d262d,Jordan,Air Jordan Four,Jordan 4 Retro,Gym Red/Obsidian-White-Metallic Gold,men,"https://images.stockx.com/images/Air-Jordan-4-Retro-Fiba-2019-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607657188","https://images.stockx.com/images/Air-Jordan-4-Retro-Fiba-2019-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607657188",2019-07-06,False,200,CI1184-617,AJ4-FIBA19,Jordan 4 Retro Fiba (2019),air-jordan-4-retro-fiba-2019,416,85,9,254,11,230,8.5
b4739a3f-0da7-46ba-aef4-be926327657d,Jordan,Air Jordan Four,Jordan 4 Retro Golf,White/Tech Grey-Obsidian-Metallic Gold,men,"https://images.stockx.com/images/Air-Jordan-4-Retro-Golf-Eastside-Golf-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1629818309","https://images.stockx.com/images/Air-Jordan-4-Retro-Golf-Eastside-Golf-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1629818309",2021-08-07,False,0,,JB-JO4RGEGWT,Jordan 4 Retro Golf Eastside Golf,air-jordan-4-retro-golf-eastside-golf,2600,500,8,700,7,1400,11
1c63e131-3c22-4eac-acf2-bff063fc1bf8,Jordan,Air Jordan Four,Jordan 4 Retro,White/Legend Blue-Midnight Navy,men,"https://images.stockx.com/images/Air-Jordan-4-Retro-Columbia-2015.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607050631","https://images.stockx.com/images/Air-Jordan-4-Retro-Columbia-2015.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607050631",2015-01-10,False,190,314254-107,AJ4-COL15,Jordan 4 Retro Columbia (2015),jordan-4-retro-columbia-2015,513,207,7,300,11,350,10
e63c7fae-c2cf-4d45-803b-6236a84db8e1,Jordan,Air Jordan Four,Jordan 4 Retro,Mushrom/Multi-Color-Black-Fossil-Pale Ivory,women,"https://images.stockx.com/images/Air-Jordan-4-Retro-Mushroom-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606317613","https://images.stockx.com/images/Air-Jordan-4-Retro-Mushroom-W-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606317613",2019-09-19,False,190,AQ9129-200,AJ4-MSRHMW,Jordan 4 Retro Fossil (W),air-jordan-4-retro-mushroom-w,733,210,7,331,6W,435,11.5W
0bd67d3c-5749-4c54-9560-d396ab580812,Jordan,Air Jordan Four,Jordan 4 Retro,White/Black-Gym Red,men,"https://images.stockx.com/images/Air-Jordan-4-Retro-Alternate-89-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607050006","https://images.stockx.com/images/Air-Jordan-4-Retro-Alternate-89-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607050006",2016-01-02,False,190,308497-106,AJ4-ALT89,Jordan 4 Retro Alternate 89,jordan-4-retro-alternate-89,669,223,7,350,12,350,10
b0a37b1c-eaff-4d7f-9576-4687fd16a690,Jordan,Air Jordan Four,Jordan 4 Retro,Cool Grey/Chrome-Dark Charcoal-Varsity Maize,child,"https://images.stockx.com/images/Air-Jordan-4-Retro-Cool-Grey-GS-2019-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607654918","https://images.stockx.com/images/Air-Jordan-4-Retro-Cool-Grey-GS-2019-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607654918",2019-08-01,False,140,408452-007,AJ4-CJ19GS,Jordan 4 Retro Cool Grey 2019 (GS),air-jordan-4-retro-cool-grey-gs-2019,537,140,6,249,3.5Y,345,7Y
dfe75f33-77db-455d-b049-da5017aa00c2,Jordan,Air Jordan 4,Jordan 4 Retro Golf NRG,Sail/Apricot Agate,men,"https://images.stockx.com/images/Air-Jordan-4-Retro-Golf-Seersucker-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1624460835","https://images.stockx.com/images/Air-Jordan-4-Retro-Golf-Seersucker-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1624460835",2021-05-17,False,220,CZ2439-101,JB-JO4RGSSP,Jordan 4 Retro Golf NRG Seersucker,air-jordan-4-retro-golf-seersucker,605,231,6,265,7,639,5.5
48f9e0d0-80d2-4866-b7b6-9a0c79454a5b,Jordan,Air Jordan Four,Jordan 4 Retro,Black/Court Purple-University Red,men,"https://images.stockx.com/images/Air-Jordan-4-Retro-Raptors-Drake-2019-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607657496","https://images.stockx.com/images/Air-Jordan-4-Retro-Raptors-Drake-2019-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607657496",2019-06-02,False,200,AQ3816-056,AJ4-RPTRSOVO19,Jordan 4 Retro Raptors Drake OVO (2019),air-jordan-4-retro-raptors-drake-2019,609,205,6,379,7,425,11
a6108e53-371e-461e-b49f-316c7d1c257e,Jordan,Air Jordan Four,Jordan 4 Retro,Black/Metallic Gold-White,men,"https://images.stockx.com/images/Air-Jordan-4-Retro-Royalty-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607657202","https://images.stockx.com/images/Air-Jordan-4-Retro-Royalty-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607657202",2017-02-04,False,190,308497-032,AJ4-RYLTY,Jordan 4 Retro Royalty,air-jordan-4-retro-royalty,756,225,6,420,10.5,420,9.5
bae0044d-d550-41b4-854d-f59dca79af60,Jordan,Air Jordan Four,Jordan 4 Retro,White/Metallic Silver-Pure Platinum,men,"https://images.stockx.com/images/Air-Jordan-4-Retro-Pure-Money-2017-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607657482","https://images.stockx.com/images/Air-Jordan-4-Retro-Pure-Money-2017-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607657482",2017-05-13,False,190,308497-100,AJ4-PURE17,Jordan 4 Retro Pure Money (2017),air-jordan-4-retro-pure-money-2017,1020,190,6,455,13,600,8
c45b7d26-650a-4682-9769-924d5d0df102,Jordan,Air Jordan Four,Jordan 4 Retro,Fire Red/White-Black-Cement Grey,men,"https://images.stockx.com/images/Air-Jordan-4-Retro-Toro-Bravo-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607657210","https://images.stockx.com/images/Air-Jordan-4-Retro-Toro-Bravo-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607657210",2013-07-13,False,160,308497-603,AJ4-TOROB,Jordan 4 Retro Toro Bravo,jordan-4-retro-toro-bravo,849,360,6,565,9,550,13
